id,type,title,description,interpretation,link,status,published_at,created_at,updated_at,display_date,centres,classes,children,medias,tags
289104,album,十二月 第四周 圣诞节活动,"活动目标：

1.锻炼幼儿手眼协调的能力。
2.使幼儿感受圣诞节的愉快氛围。

活动过程：

本周为圣诞主题周，小朋友们进行了丰富多彩的圣诞主题活动。活动开始时，幼儿们参与了圣诞拍照，通过穿上节日服饰、摆出有趣的姿势，孩子们在拍照过程中感受到了节日的欢乐气氛。接着，进行了圣诞聚餐，孩子们一起分享美味的食物，在餐桌上体验到了圣诞节的温馨与团圆。随后是圣诞礼物交换环节，小朋友们彼此交换小礼物，学习了分享与友爱的意义。最后，进行了一场充满乐趣的圣诞游戏活动，通过互动游戏，孩子们不仅锻炼了运动能力，还进一步感受到了节日的快乐氛围。

通过一系列的圣诞主题活动，幼儿们不仅体验了节日的欢愉，还在不同的活动中锻炼了手眼协调、肢体控制等各项技能，感受到了集体活动的乐趣和节日的温暖氛围。

活动日期：2024年12月23-27日",,,published,2025-01-07 06:05:05,2025-01-07 06:04:54,2025-01-07 06:05:04,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1311, ""label"": ""2025 Playgroup Michael Rosen""}]",NULL,[],[]
289109,album,一月份第一周：小手碰碰交朋友,"活动目标：在常规活动互动和体验中、培养婴幼儿之间的互动
活动过程：
鼓励婴幼儿彼此关注和互动，老师将婴幼儿趴在柔软安全的垫子上，让他们面对面趴着。老师示范用轻柔的动作拍拍婴幼儿的小手，并说：“拍拍小手，交个朋友。”然后轻轻引导婴幼儿用手碰触其他幼儿的小手，微笑着鼓励他们互相看一看或微笑回应。如果有婴幼儿主动伸手碰触别人，老师及时表扬并用语言描述：“哇，你在和朋友打招呼！”在整个过程中，老师保持轻柔语气和微笑，让婴幼儿感受到安全和信任。
月龄较大的幼儿，老师鼓励幼儿通过分享玩具和轻触同伴小手或小脚等方式表达友好，并及时表扬他们的积极互动行为，以促进社交能力的发展。",,,published,2025-01-07 06:36:45,2025-01-07 06:36:36,2025-01-07 06:36:44,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1310, ""label"": ""2025 Infant Mozart""}]",NULL,[],[]
289124,album,Joanna's Birthday Celebration,"On the 28th of December 2024, Joanna celebrated her birthday along with her family, friends and teachers.
This was the final celebration for N2 Darwin, and we look forward to having many more birthday celebrations this year!

Thank you Joanna for the yummy birthday cake from Prima Deli!",,,published,2025-01-07 12:37:40,2025-01-07 12:37:38,2025-01-07 12:37:39,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1315, ""label"": ""2025 Kindergarten 1 Darwin""}]",NULL,[],[]
289125,album,开学第一周,"活动目标：
1. 鼓励幼儿养成每日签到的好习惯。
2. 提升幼儿书写自己的名字的能力。


活动介绍：
      开学啦！今年开始每位小朋友都有一份属于自己的日历，这也是每天的签到表。到学校后，小朋友会拿出日历，在当天的日期上写下自己的名字作为签到。写好后，他们会把日历放进袋子里，再放回自己的柜子。

       这是新学期开始的小小仪式，也帮助大家更好地养成好习惯！",,,published,2025-01-07 13:51:20,2025-01-07 13:51:04,2025-01-07 13:51:20,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1315, ""label"": ""2025 Kindergarten 1 Darwin""}]",NULL,[],[]
289127,album,Not A Box! (Drawing),"The children read the story Not a Box! by Antoinette Portis, where a small rabbit transforms an ordinary box into extraordinary adventures, from a mountain to a rocket ship, showing that imagination has no limits. Inspired by the story, the children used their creativity to turn their own boxes into imaginative pictures. They then presented their artwork to their friends, sharing their creative drawings and explaining the ideas behind their creations.",,,draft,2025-01-13 05:29:05,2025-01-07 14:06:52,2025-01-13 05:29:04,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1301, ""label"": ""2025 K2 Debi Gliori""}]",NULL,[],[]
289128,album,Smart Science Lab (Enrichment Class),"In the Smart Science Lab enrichment class, the children explored the digestive system, learning how the body processes food. They also conducted a hands-on experiment to visualize digestion, making the lesson interactive and engaging.",,,draft,2025-01-07 23:07:28,2025-01-07 14:09:47,2025-01-07 23:07:27,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1301, ""label"": ""2025 K2 Debi Gliori""}]",NULL,[],[]
289130,album,K2预备期W6活动,"这周，子微分享了她近期在几个不同的室内游乐场玩乐的经历。许恩看到她分享的照片上有自己在玩的情景，就开心地和子微一起向大家描述了她、丽丽、子微三个人一起玩的经历。由此，大家一起回顾了在K2预备期的几个星期里，小朋友们旅行度假、庆祝生日、节日，以及在玩学习角的活动中，学习到的新玩具的玩法，小朋友们觉得这个K2预备期，大家都有成长和学习。
当老师介绍K2要面临的挑战时，如：学说完整的华语句子、学习正确地写字，还要听写一些简单的华语字等，小朋友们都信心满满地说：“我们可以做到！”
此外，小朋友们还完成了“小书筒”的制作，为我们在新学期要绘制的小书做好了准备。",,,published,2025-01-07 14:45:55,2025-01-07 14:45:47,2025-01-07 14:45:54,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1405, ""label"": ""2025 Kindergarten 2 Risk-Takers""}]",NULL,[],[]
289135,post,First lesson of the Smart Science Lab ,"In the first lesson of the Smart Science Lab, the children experienced how scented candles are made. As part of the Spring Science topic, the teacher engaged the children's senses by inviting them to smell and explore the various spring-inspired scents. It was evident that the children enjoyed their first science class, and more hands-on learning experiences will follow as they gradually familiarize themselves with the class.",,,draft,2025-01-09 23:44:12,2025-01-07 15:30:30,2025-01-09 23:44:11,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
289140,post,Our 3D Mind Map,"Building on the Talking Tub activity from Monday, the children created a three-dimensional mind map of things they do with their families. They placed and connected items to visually represent family life.

As the items from the Talking Tub were limited, some children suggested taking down their family photos from the Family Corner to showcase the activities they do with their families. For example, some photos showed meals with parents, others depicted celebrations, and some were captured from overseas trips. These activities were categorized into groups such as celebrations, travelling, and day-to-day routines like eating and so on. Therefore, this activity enabled the children to better understand what they already know and encouraged them to think about what they would like to learn and explore further.",,,draft,2025-01-09 23:48:01,2025-01-07 15:40:45,2025-01-09 23:48:00,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
289145,album,First English Speech and Drama class (7 January 2025),First Science class of N2 children with Teacher Ashraf.,,,published,2025-01-07 20:48:18,2025-01-07 20:48:14,2025-01-07 20:48:18,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1314, ""label"": ""2025 Nursery 2 Eric Carle""}]",NULL,[],[]
289146,album,K2 Potter's Weekly Photos - January 6th to January 10th,"Here are some of the photos we managed to snap of the little ones this week! Having a blast in their first Octaves Music lesson, participating in some physical fun and taking on roles as treasure hunters in Julia Gabriel!",,,published,2025-01-08 05:50:14,2025-01-07 23:33:08,2025-01-08 12:16:34,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1432, ""label"": ""2025 K2 Potter""}]",NULL,[],[]
289147,album,Weekly Highlight: Term 1 Week 1!,"This week, the K2s embarked on a new topic in focus, My Talents and Abilities! We had an interesting Talking Tub session where the children explored with different items representing talents and abilities.",,,published,2025-01-07 23:39:43,2025-01-07 23:39:01,2025-01-07 23:39:43,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1432, ""label"": ""2025 K2 Potter""}]",NULL,[],[]
289148,album,Christmas Throwback! 🎄,Sapphire was looking good in her Christmas outfit! The teacher put a headband on her and took some photos with the decorations. She was engaged with books and activities. ,,,draft,2025-01-13 10:35:40,2025-01-08 04:10:54,2025-01-13 10:35:39,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1376, ""label"": ""2025 Infant Joy""}]",NULL,[],[]
289150,album,Wigglepods Enrichment,"It was their first day of wigglepods this year! The children were introduced to various activities involving music and shaking the shakers to the rhythm. They also explored different ways of using the shakers, like rolling, tapping it on their head, shoulder, knees and toes. 

Additionally, they were introduced to the rainbow parachute, where they held on the side of the parachute and held it upwards, then flapped it downwards to the beat of the music. ",,,draft,2025-01-08 04:16:28,2025-01-08 04:16:13,2025-01-08 04:16:28,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
289153,album,《身体找朋友》,老师投放做好的五官匹配的教具，邀请小朋友们一起来玩匹配游戏。小朋友们在找寻相同身体部位图片的过程中，不仅认识了身体部位，同时还练习了手部精细动作。我们一起来看一看他们的活动过程吧。,,,draft,2025-01-08 05:06:21,2025-01-08 05:06:17,2025-01-08 10:52:08,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
289154,album,Sticks rescue activity,"To develop their fine motor skills, the children were invited to peel off the tape that was taped to the ice cream sticks. It was amazing to see the children trying their best and using different ways to peel the tape off. Through this activity, it helps to strengthen the children's pincer grip and improve their dexterity as they practice peeling and lifting off the tape.",,,draft,2025-01-08 05:08:35,2025-01-08 05:08:24,2025-01-08 05:08:34,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
289155,album,精彩活动：第一学期 第一周,请家长们查阅本周精彩活动！,,,published,2025-01-08 05:14:37,2025-01-08 05:14:01,2025-01-08 05:14:37,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1432, ""label"": ""2025 K2 Potter""}]",NULL,[],[]
289159,album,Maneuvering along the zig zag line,"Maneuvering a ball along a taped line is an excellent way for young children to develop crucial gross motor skills. This activity enhances hand-eye coordination, as children must focus on controlling the ball while keeping it on the line. It also improves balance and spatial awareness as they move around the ball, adjusting their body position to guide it. 

Additionally, it encourages concentration, by gently pushing the ball, this fun exercise lays the foundation for more advanced motor skills while fostering active play.",,,published,2025-01-11 07:17:51,2025-01-08 05:53:05,2025-01-11 07:17:51,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
289162,album,Wigglepods 7th January,"In the first Wigglepods class for the year, children engage in various tunes as they dance and sing along to fast and slow music. Watch them in action in the videos attached!",,,published,2025-01-11 07:23:53,2025-01-08 05:57:04,2025-01-11 07:23:53,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
289169,album,圣诞节装扮,快来看看幼儿们在圣诞节庆祝会上的美丽穿搭吧！,,,published,2025-01-08 06:32:24,2025-01-08 06:32:14,2025-01-08 06:32:24,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
289172,album,Fun Friday,"Fun Friday主题活动—《Winter Wonderland》。幼儿们根据主题精心打扮，展现了各自独特的冬日风采。
快来一起看看他们的创意穿搭吧！
",,,published,2025-01-08 06:35:23,2025-01-08 06:35:13,2025-01-08 06:35:22,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
289175,album,January Week 1: Morning Greetings ,"Learning Objectives:
-Foster interactions, attachment and relationship with adult and children 

Children began each day by singing the ""Good Morning"" song and they were encouraged sing the ""Peekaboo"" Song while looking for friends who are in school or at home at the attendance chart. 

Date of activity: 
8 January 2025",,,published,2025-01-08 09:49:21,2025-01-08 07:13:29,2025-01-08 09:49:21,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1312, ""label"": ""2025 Nursery 1 Lois Ehlert""}]",NULL,[],[]
289186,album,Talking tub - my body,"As a kick start to the term, the children were engaged in a talking tub activity where they were provided with items and pictures that prompted conversations and sharing. With the topic of the term being ""Who am I,"" the children explored the items in the tub such as perfume, teddy bear, biscuits, sunglasses, and so on. They then discussed with each other and shared with the teacher about which body parts are used to interact with these materials. ",,,draft,2025-01-08 10:11:04,2025-01-08 09:53:07,2025-01-08 10:11:04,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
289187,album,一月第一周活动：绘本《新年好》,一月是华人新年的月份，老师让幼儿了解华人新年的准备和习俗，一起阅读绘本《新年好》，绘本介绍华人新年要打扫，要购买年货和贴春联，还要拜年收红包，老师教幼儿怎样拜年和拜年‘’恭喜恭喜‘’的手势，幼儿认真的听老师的讲解，也很感兴趣绘本上的画作，让我们一起期待新年的到来！,,,draft,2025-01-08 10:15:34,2025-01-08 10:15:30,2025-01-08 10:15:33,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1310, ""label"": ""2025 Infant Mozart""}]",NULL,[],[]
